TIC ID;TOI;TESS Disposition;TFOPWG Disposition;Source;Period (days);Period (days) err;Date TOI Alerted (UTC);Date TOI Updated (UTC);Date Modified;Comments
323132914;1057.01;PC;PC;spoc-s01-s39-b0A-PC;511.710.413.945.191;0.0002811759;16/08/2019;22/03/2022;25/03/2022 12:06;potential level one candidate
31553893;1058.01;PC;PC;spoc;111.296.402.406.865;0.00024008003;16/08/2019;01/07/2021;29/10/2021 00:00;Centroid offset and a single transit in Y3
380783252;1059.01;PC;PC;qlp;94.496.506;0.0000028;16/08/2019;19/08/2021;29/10/2021 00:00;Rp may be too large for period
101230735;1060.01;PC;APC;spoc;206.855.902.090.283;0.000012459619;16/08/2019;08/09/2021;29/10/2021 00:00;Potential level one candidate
253990973;1061.01;PC;FP;spoc;0.540933;0.000107;16/08/2019;16/08/2019;29/10/2021 00:00;Likely stellar variability but it is a potential level one candidate
299799658;1062.01;PC;CP;spoc;411.501.332.775.469;0.000011306755;16/08/2019;01/07/2021;12/01/2022 12:02;TOI-1062 b (https://arxiv.org/abs/2105.01945)
406976746;1063.01;PC;PC;qlp;100.665.634;0.0000409;16/08/2019;26/08/2021;29/10/2021 00:00;Potential level one candidate
79748331;1064.01;PC;CP;spoc;644.385.679.073.374;0.000035817753;16/08/2019;06/07/2021;12/01/2022 12:02;potential multi-planet system
79748331;1064.02;PC;CP;spoc;122.264.880.936.112;0.00008837148;16/08/2019;15/07/2021;12/01/2022 12:02;Potential multi
7088246;1065.01;KP;KP;spoc;2.160.344;0.000276;16/08/2019;16/08/2019;29/10/2021 00:00;HATS-23b
201604954;1066.01;KP;KP;spoc;4.606.184;0.000392;16/08/2019;16/08/2019;29/10/2021 00:00;HATS-29b
201642601;1067.01;KP;KP;spoc-s01-s36-b0A-CPKP;313.165.893.974.702;0.000009308201;16/08/2019;09/12/2021;21/12/2021 12:05;HATS-48 b
6663331;1068.01;KP;KP;spoc;3.180.362;0.000247;16/08/2019;16/08/2019;29/10/2021 00:00;HATS-28b
31858843;1069.01;KP;KP;spoc-s01-s36-b0A-CPKP;29.776.369.467.319;0.0000020133489;16/08/2019;08/12/2021;21/12/2021 12:05;WASP-123 b
31858844;1070.01;EB;FP;spoc;297.761.517.335.173;0.000097812306;16/08/2019;18/03/2021;29/10/2021 00:00;triggered by nearby event on 31858843 (WASP-123b)
120247528;1071.01;PC;KP;spoc;3.553.814;0.000237;16/08/2019;16/08/2019;29/10/2021 00:00;Possible secondary and V-shaped
140830390;1072.01;EB;FP;spoc;128.379.689.423.837;0.003123603;16/08/2019;18/02/2021;29/10/2021 00:00;Possible secondary
158297421;1073.01;CP;CP;spoc-s01-s36-b0A-CPKP;392.280.161.106.811;0.000012181547;16/08/2019;09/12/2021;21/12/2021 12:05;HATS-47 b
327301957;1074.01;PC;PC;spoc;139.427.597.097.298;0.0001673784;16/08/2019;15/07/2021;29/10/2021 00:00;
351601843;1075.01;PC;PC;spoc;0.604742679520557;0.000007131455;16/08/2019;06/07/2021;29/10/2021 00:00;Possible stellar variability
360742636;1076.01;KP;KP;spoc-s01-s36-b0A-CPKP;254.956.588.937.933;0.000001637998;16/08/2019;09/12/2021;21/12/2021 12:05;HATS-33 b
369960846;1077.01;PC;PC;spoc-s01-s39-b0A-PC;160.625.655.456.579;0.0000019162374;16/08/2019;22/03/2022;25/03/2022 12:06;
370133522;1078.01;CP;CP;spoc-s01-s36-b0A-CPKP;0.518238461855618;0.0000045608454;16/08/2019;08/12/2021;21/12/2021 12:05;GJ 1252 b
379240073;1079.01;PC;PC;spoc;3.164.147;0.000607;16/08/2019;16/08/2019;29/10/2021 00:00;Could be blended
161032923;1080.01;PC;PC;spoc;3.965.347;0.000675;16/08/2019;16/08/2019;29/10/2021 00:00;potential L1 candidate
253728991;1081.01;PC;PC;spoc;298.278;0.000442;16/08/2019;16/08/2019;29/10/2021 00:00;
261108236;1082.01;PC;PC;spoc-s01-s39-b0A-PC;163.470.117.212.279;0.0001057155;16/08/2019;22/03/2022;25/03/2022 12:06;
322270620;1083.01;PC;PC;spoc-s01-s39-b0A-PC;129.802.712.639.159;0.00012193299;16/08/2019;22/03/2022;25/03/2022 12:06;potential level one candidate
380589029;1084.01;KP;KP;spoc;134.848.132.673.986;0.00003307171;16/08/2019;24/09/2021;29/10/2021 00:00;HATS-24b
381979901;1085.01;EB;APC;qlp;3.254.119;0.0000011;16/08/2019;28/01/2021;29/10/2021 00:00;Possible secondary
468148930;1086.01;PC;PC;spoc;371.787.392.960.101;0.000018915116;16/08/2019;06/07/2021;29/10/2021 00:00;TOI 1086 under investigation no observing notes
426077080;1087.01;PC;FP;qlp;930.992;0.00209;06/08/2019;20/05/2020;29/10/2021 00:00;possibly 2x period
343648136;1088.01;PC;FA;qlp;115.395;0.00017;06/08/2019;20/05/2020;29/10/2021 00:00;possible spot-crossing in transit
129319156;1089.01;PC;FP;qlp;473.703;0.00453;06/08/2019;20/05/2020;29/10/2021 00:00;only 1 full transit
361034196;1090.01;PC;FP;qlp;219.296;0.0003;06/08/2019;06/08/2019;29/10/2021 00:00;Could be inflated hot Jupiter or Brown Dwarf at a short period
193413306;1091.01;PC;PC;qlp;1.725.841;0.0000165;06/08/2019;12/08/2021;29/10/2021 00:00;crowded field
387079085;1092.01;PC;FP;qlp;11.923;0.00003;06/08/2019;20/05/2020;29/10/2021 00:00;v-shaped
382331352;1093.01;PC;FP;qlp;1.147.606;0.00162;06/08/2019;20/05/2020;29/10/2021 00:00;period could be 2 or 4x
136274063;1094.01;PC;APC;qlp;0.59706;0.00023;06/08/2019;20/05/2020;29/10/2021 00:00;
375223080;1095.01;PC;PC;qlp-s39-tois;14.821.401;0.000001;12/08/2019;22/03/2022;25/03/2022 12:06;
375225453;1096.01;PC;FP;spoc;0.920952632017001;0.00018551935;12/08/2019;20/05/2020;29/10/2021 00:00;NEB on 375225447 from TFOP
360630575;1097.01;PC;PC;qlp;91.885.056;0.0000362;12/08/2019;19/08/2021;29/10/2021 00:00;bright potential L1 candidate
360630575;1097.02;PC;PC;spoc-s01-s39-b0A-PC;139.028.390.651.789;0.0013870896;24/03/2022;24/03/2022;25/03/2022 12:06;possible multi
383390264;1098.01;CP;CP;spoc-s01-s36-b0A-CPKP;101.826.981.766.062;0.00004837091;16/08/2019;08/12/2021;21/12/2021 12:05;HD 110082 b
290348383;1099.01;PC;PC;spoc;644.098.222.145.563;0.000014761192;16/08/2019;06/07/2021;29/10/2021 00:00;Check neighbors
318608749;1100.01;PC;PC;qlp-s39-tois;200.734.756;0.0001348;15/08/2019;18/03/2022;25/03/2022 12:06;centroid offset towards TIC 318608752 in spoc s1-s39 multisector
271581073;1101.01;PC;FP;spoc;266.900.776.913.527;0.00020683362;15/08/2019;18/09/2020;29/10/2021 00:00;Check neighbor star
311890977;1102.01;PC;FP;qlp;663.371;0.00059;15/08/2019;15/08/2019;29/10/2021 00:00;Possible aperture-depth correlation
351603103;1103.01;PC;PC;spoc;294.192.969.190.271;0.00063719327;15/08/2019;20/05/2020;29/10/2021 00:00;TOI 1103 under investigation no observing notes
451599528;1104.01;PC;PC;spoc;34.128.112.811.271;0.004587062;15/08/2019;20/05/2020;02/11/2021 14:52;v-shaped
274151135;1105.01;PC;PC;qlp;108.681.705;0.0000581;15/08/2019;24/08/2021;29/10/2021 00:00;Level one candidate
384513078;1106.01;PC;PC;qlp;111.149;0.00295;15/08/2019;20/05/2020;29/10/2021 00:00;
394561119;1107.01;PC;PC;spoc-s01-s39-b0A-PC;407.822.097.100.803;0.000049504524;15/08/2019;21/03/2022;25/03/2022 12:06;
295599256;1108.01;PC;FP;qlp;714.386;0.00054;15/08/2019;15/08/2019;29/10/2021 00:00;Large
50309953;1109.01;EB;FP;qlp;704.083;0.00003;15/08/2019;21/10/2021;29/10/2021 00:00;TFOP FP
446549905;1110.01;PC;FP;qlp;245.466;0.00014;15/08/2019;20/05/2020;29/10/2021 00:00;TFOP FP
412014494;1111.01;PC;FP;qlp;1.146.597;0.00315;15/08/2019;20/05/2020;29/10/2021 00:00;
369864738;1112.01;PC;FP;qlp;278.186;0.0005;15/08/2019;20/05/2020;29/10/2021 00:00;TFOP FP
290348382;1113.01;PC;FP;qlp;644.049;0.00115;15/08/2019;20/05/2020;29/10/2021 00:00;2 stars in the same pixel (290348383)
409934330;1114.01;PC;APC;spoc;248.888.465.331.106;0.00014206574;16/08/2019;18/09/2020;29/10/2021 00:00;Gaia Rstar=3.577
379286801;1115.01;PC;APC;qlp;445.199;0.00035;15/08/2019;21/05/2020;29/10/2021 00:00;V-shaped and possibly EB
304100538;1116.01;PC;PC;spoc;500.999;0.00003;26/08/2019;28/07/2021;29/10/2021 00:00;low SNR
295541511;1117.01;PC;PC;spoc;222.647.876.463.178;0.00054289284;15/08/2019;20/05/2020;02/11/2021 14:52;
90919952;1118.01;PC;FP;qlp;413.812;0.00036;22/08/2019;20/05/2020;29/10/2021 00:00;Likely EB
261369656;1119.01;PC;APC;qlp;1.095.663;0.00203;22/08/2019;20/05/2020;29/10/2021 00:00;
143257766;1120.01;PC;FP;qlp;166.255;0.00013;22/08/2019;20/05/2020;29/10/2021 00:00;Could be on neighbor TIC 143257774
24094603;1121.01;PC;FP;qlp;407.611;0.002;22/08/2019;22/08/2019;29/10/2021 00:00;possibly stellar variability
304774444;1122.01;PC;FP;qlp;362.654;0.00106;22/08/2019;20/05/2020;29/10/2021 00:00;Likely stellar variability
469782185;1123.01;PC;APC;qlp;120.928;0.00002;22/08/2019;22/08/2019;29/10/2021 00:00;Large candidate
128790976;1124.01;PC;APC;qlp;351.874;0.00014;22/08/2019;20/05/2020;29/10/2021 00:00;Odd/even and likely EB
80166433;1125.01;PC;PC;qlp;154.602;0.00027;22/08/2019;20/05/2020;29/10/2021 00:00;likely EB
405862830;1126.01;PC;FP;qlp;162.652;0.00048;22/08/2019;14/07/2020;29/10/2021 00:00;Possibly stellar variability
269450900;1127.01;PC;FP;qlp;232.439;0.00021;22/08/2019;22/08/2019;29/10/2021 00:00;Possible centroid shift
425721385;1128.01;PC;FP;qlp;135.499;0.00564;22/08/2019;20/05/2020;29/10/2021 00:00;
91576611;1129.01;PC;FP;qlp;443.651;0.00101;22/08/2019;20/05/2020;29/10/2021 00:00;centroid shift
254113311;1130.01;PC;CP;qlp;834.998;0.00001;22/08/2019;12/01/2021;02/03/2022 00:00;Part of multi-planet system
254113311;1130.02;PC;CP;qlp;406.719;0.00056;03/09/2019;12/02/2021;02/03/2022 00:00;First planet in multi-planet system
198213332;1131.01;PC;PC;qlp-s41-tois;0.5860252;0.0000008;27/08/2019;24/03/2022;24/03/2022 00:00;short period
267489265;1132.01;PC;FP;qlp;155.058;0.00112;27/08/2019;27/08/2019;29/10/2021 00:00;TFOP FP
69997672;1133.01;PC;FP;qlp;180.709;0.00123;03/09/2019;20/05/2020;29/10/2021 00:00;
122220263;1134.01;PC;FP;qlp;.0;.0;03/09/2019;20/05/2020;29/10/2021 00:00;Single transit
154872375;1135.01;PC;PC;spoc-s47-b0A;802.764.530.673.312;0.00039040772;27/08/2019;02/03/2022;25/03/2022 12:06;variable star
142276270;1136.01;PC;PC;qlp;1.251.781;0.0001;27/08/2019;27/08/2019;29/10/2021 00:00;potential L1 in multi-planet system
142276270;1136.02;PC;PC;spoc;625.674.209.064.963;0.0011050793;17/10/2019;17/10/2019;29/10/2021 00:00;multi
142276270;1136.03;PC;PC;spoc;263.218.638.309.533;0.0026913772;15/11/2019;15/11/2019;29/10/2021 00:00;possible multi
142276270;1136.04;PC;PC;spoc;188.047.556.167.025;0.00032600568;16/07/2020;26/05/2020;29/10/2021 00:00;Outer planet in multi
89389197;1137.01;PC;PC;qlp;132.047;0.00025;03/09/2019;20/05/2020;29/10/2021 00:00;FP
110428269;1138.01;PC;FP;qlp;0.64971;0.00018;03/09/2019;20/05/2020;29/10/2021 00:00;Possibly EB
202563254;1139.01;PC;PC;qlp-s41-ffi;44.781.206;0.0000684;03/09/2019;15/02/2022;16/02/2022 12:06;pulsating star
320525204;1140.01;EB;FP;spoc-s14-s41-b0A-APC;137.429.532.395.592;0.00030397397;27/08/2019;16/02/2022;02/03/2022 12:06;TICv8 JOIN with TOI 1344.01 (TIC 1400770435)
159510109;1141.01;PC;FP;spoc-s14-s41-b0A-PC;169.487.087.166.685;0.00000058811236;27/08/2019;15/02/2022;02/03/2022 12:06;TOI released on secondary of an EB with primary transit visible in multisector data
284450803;1142.01;EB;FP;qlp;33.687.742;0.0000017;27/08/2019;18/10/2021;29/10/2021 00:00;synced phase modulations
160268701;1143.01;PC;FP;qlp;1.119.602;0.00096;27/08/2019;27/08/2019;29/10/2021 00:00;TFOPWG FP Retired as SB1
28230919;1144.01;KP;KP;spoc;488.779.267.062.292;0.00011587434;27/08/2019;23/11/2021;07/12/2021 12:08;HAT-P-11 b
350995812;1145.01;PC;FP;qlp;297.164;0.00034;03/09/2019;20/05/2020;16/02/2022 12:02;Likely EB
21755546;1146.01;EB;FP;spoc-s41-b0A;0.660178983608815;0.000041454237;03/09/2019;15/02/2022;16/02/2022 12:06;TFOP FP
288391628;1147.01;PC;FP;qlp;1.092.746;0.00008;27/08/2019;20/05/2020;29/10/2021 00:00;Too large to be a planet for this period (46 RE from MCMC)
349827430;1148.01;KP;KP;qlp-s47-ffi;55.514.883;0.0000087;27/08/2019;02/03/2022;25/03/2022 12:06;KELT 24 b
117789567;1149.01;PC;APC;qlp-s41-tois;23.201.503;0.0000034;03/09/2019;10/02/2022;02/03/2022 12:06;TFOP APC
16740101;1150.01;KP;KP;spoc-s14-s41-b0A-KP;148.113.906.392.378;0.00000038805857;03/09/2019;10/02/2022;02/03/2022 12:06;KELT-9 b
69679391;1151.01;KP;KP;qlp;34.741.267;0.0000099;03/09/2019;22/11/2021;07/12/2021 12:08;KELT-20 b
237184773;1152.01;PC;FA;qlp;65.012;0.00003;03/09/2019;11/08/2020;29/10/2021 00:00;TIC 2317184773 is a phantom TIC star
154840461;1153.01;PC;APC;qlp-s41-ffi;60.360.746;0.0000072;27/08/2019;07/03/2022;07/03/2022 00:00;TFOP SB1/APC
459970307;1154.01;PC;PC;qlp-s48-ffi;217.457.308;0.0001315;27/08/2019;24/03/2022;25/03/2022 12:06;variable host
161450762;1155.01;PC;FP;qlp;132.003;0.00037;03/09/2019;03/09/2019;29/10/2021 00:00;Gaia parameters suggest giant star
117256577;1156.01;EB;FP;qlp-s41-tois;16.865.822;0.0000048;03/09/2019;15/02/2022;02/03/2022 12:06;centroid offset near TIC 117256550 (Tmag~15.568)
147576037;1157.01;PC;APC;qlp-s41-tois;130.727.639;0.0000278;27/08/2019;02/03/2022;25/03/2022 12:06;v-shaped
379931600;1158.01;PC;FP;qlp;292.564;0.00029;03/09/2019;03/09/2019;29/10/2021 00:00;Could be on neighbor
48188920;1159.01;PC;FP;qlp;0.73774;0.0002;27/08/2019;27/08/2019;29/10/2021 00:00;
89510024;1160.01;PC;FP;qlp;236.549;0.00136;03/09/2019;20/05/2020;16/02/2022 12:02;
158324245;1161.01;KP;KP;spoc;176.358.406.194.976;0.00004502433;27/08/2019;23/11/2021;07/12/2021 12:08;KOI-13 b / Kepler-13 A b
13419950;1162.01;PC;PC;qlp;731.781;0.00055;03/09/2019;20/05/2020;29/10/2021 00:00;Matched to 1969293164
375542276;1163.01;PC;PC;qlp;30.771.797;0.0000064;03/09/2019;22/11/2021;07/12/2021 12:08;
16102323;1164.01;PC;FP;qlp;320.806;0.00021;03/09/2019;03/09/2019;29/10/2021 00:00;Could be on neighbor
458478250;1165.01;KP;KP;spoc-s14-s41-b0A-KP;22.552.864.891.131;0.00000025738686;27/08/2019;23/03/2022;25/03/2022 12:06;KELT-23 A b
138361973;1166.01;PC;FP;qlp;188.327;0.00072;03/09/2019;03/09/2019;29/10/2021 00:00;
232967666;1167.01;PC;FP;qlp;15.196;.0;27/08/2019;20/05/2020;29/10/2021 00:00;Period is likely 2x7.6 days
41330864;1168.01;PC;FP;qlp;2.136;0.00009;03/09/2019;03/09/2019;29/10/2021 00:00;
302518439;1169.01;PC;PC;qlp-s40-tois;67.074.974;0.0000052;27/08/2019;02/03/2022;25/03/2022 12:06;V-shaped
294176967;1170.01;PC;FP;qlp;0.91397;0.0002;27/08/2019;27/08/2019;29/10/2021 00:00;
101929303;1171.01;PC;FP;qlp;1.118.644;0.0046;03/09/2019;03/09/2019;29/10/2021 00:00;Could be on neighbor
1717732429;1172.01;PC;FP;qlp;785.694;0.00223;27/08/2019;27/08/2019;29/10/2021 00:00;TFOP FP
232967440;1173.01;PC;PC;qlp-s48-ffi;70.643.995;0.0000048;27/08/2019;24/03/2022;25/03/2022 12:06;
154089169;1174.01;PC;PC;qlp-s48-ffi;89.534.282;0.000051;27/08/2019;24/03/2022;25/03/2022 12:06;Possible L1 candidate
30329585;1175.01;EB;FP;qlp;75.022.708;0.0000368;03/09/2019;22/11/2021;07/12/2021 12:08;offset to TIC 30329564
230088370;1176.01;PC;PC;qlp-s48-ffi;140.077.419;0.0000095;27/08/2019;24/03/2022;25/03/2022 12:06;apparent secondary due to systematics
169177766;1177.01;PC;FP;qlp;169.127;0.0011;03/09/2019;03/09/2019;29/10/2021 00:00;Could be on neighbor
359496368;1178.01;PC;FP;qlp;26.659;0.00196;27/08/2019;27/08/2019;29/10/2021 00:00;shallow V-shaped transit
148914726;1179.01;PC;APC;spoc-s14-s41-b0A-APC;126.150.739.250.609;0.0000017092941;27/08/2019;15/02/2022;02/03/2022 12:06;TFOPWG BEB/APC
158002130;1180.01;PC;PC;qlp-s48-ffi;9.686.708;0.0000192;27/08/2019;24/03/2022;25/03/2022 12:06;potential L1 candidate
229510866;1181.01;PC;PC;spoc-s14-s41-b0A-PC;210.319.366.330.621;0.00000093207814;27/08/2019;07/03/2022;25/03/2022 12:06;
341544930;1182.01;PC;FP;qlp;764.245;0.00063;27/08/2019;27/08/2019;29/10/2021 00:00;TFOPWG FP
258777137;1183.01;EB;FP;spoc-s14-b02;592.932;0.00022;27/08/2019;07/02/2022;07/02/2022 00:00;may also be on 1718201850
233087860;1184.01;PC;PC;qlp-s48-ffi;574.842;0.0000101;27/08/2019;24/03/2022;25/03/2022 12:06;multiple stars in pixel
83210867;1185.01;PC;FP;qlp;119.573;0.00033;03/09/2019;20/05/2020;29/10/2021 00:00;Could be on neighbor
289539327;1186.01;PC;APC;qlp-s48-ffi;112.463.132;0.0000051;27/08/2019;23/03/2022;25/03/2022 12:06;TFOPWG SB1/APC
372757221;1187.01;PC;PC;qlp-s41-tois;25.941.837;0.0000079;27/08/2019;02/03/2022;02/03/2022 12:06;a second star ~0.17'' south of the brighter target and ~2 mag fainter in K
15247229;1188.01;PC;FP;qlp;85.112;0.00138;03/09/2019;03/09/2019;29/10/2021 00:00;Could be on neighbor
112026224;1189.01;PC;PC;qlp-s41-tois;39.687.994;0.0000134;03/09/2019;15/02/2022;02/03/2022 12:06;v-shaped
287196418;1190.01;PC;APC;qlp-s47-ffi;36.950.094;0.0000023;27/08/2019;02/03/2022;25/03/2022 12:06;TFOP APC
237185205;1191.01;EB;FP;qlp;157.335.693;0.0000512;27/08/2019;18/10/2021;29/10/2021 00:00;TFOP FP
158276040;1192.01;PC;APC;spoc-s14-s41-b0A-PC;735.046.916.983.444;0.0012938804;17/09/2019;15/02/2022;02/03/2022 12:06;alerted as single transit at ~1687.3 TBJD with an additional much shallower transit at  ~2021.8 TBJD
89643259;1193.01;PC;FP;qlp;222.223;0.00043;03/09/2019;03/09/2019;29/10/2021 00:00;
147950620;1194.01;PC;PC;spoc-s14-s41-b0A-PC;231.064.958.155.268;0.000076760894;27/08/2019;24/03/2022;24/03/2022 00:00;
24364065;1195.01;PC;FP;qlp;405.135;0.00238;03/09/2019;03/09/2019;29/10/2021 00:00;
69068526;1196.01;PC;PC;spoc;553.762.664.191.517;0.00045211596;03/09/2019;22/11/2021;07/12/2021 12:08;Check neighbours
92677094;1197.01;PC;PC;qlp;459.463;0.00085;03/09/2019;20/05/2020;02/03/2022 12:06;
203189770;1198.01;KP;KP;spoc-s41-b0A;361.267.384.802.499;0.0000861179;03/09/2019;15/02/2022;16/02/2022 12:06;KELT 21 b
99869022;1199.01;PC;PC;qlp-s48-ffi;36.714.634;0.0000041;27/08/2019;23/03/2022;25/03/2022 12:06;see observing notes regarding possible SB2
288185138;1200.01;PC;FP;qlp;0.83515;0.00005;27/08/2019;20/05/2020;29/10/2021 00:00;EB
29960110;1201.01;PC;CP;spoc;249.197.708.495.188;0.000007121616;31/01/2019;14/07/2021;29/10/2021 00:00;visual binary
327017634;1202.01;PC;FP;spoc;.0;.0;26/08/2019;26/08/2019;29/10/2021 00:00;Single transit
23434737;1203.01;CP;CP;spoc;255.195.306.914.712;0.0039688037;26/08/2019;02/12/2021;22/01/2022 00:00;validated planet
467666275;1204.01;PC;PC;spoc-s01-s39-b0A-PC;138.123.795.486.613;0.000011729587;26/08/2019;21/03/2022;25/03/2022 12:06;
287776397;1205.01;PC;PC;spoc-s01-s39-b0A-PC;239.227.028.059.072;0.000025569936;26/08/2019;21/03/2022;25/03/2022 12:06;Out-of-transit baseline is not flat
308034948;1206.01;PC;FP;spoc;0.831542;0.000039;26/08/2019;26/08/2019;29/10/2021 00:00;Possible background EB
364393429;1207.01;PC;PC;spoc-s01-s39-b0A-PC;26.282.490.193.215;0.000017300159;26/08/2019;21/03/2022;25/03/2022 12:06;weak signal
273985865;1208.01;PC;PC;spoc-s01-s39-b0A-PC;342.389.985.377.885;0.000017084452;26/08/2019;21/03/2022;25/03/2022 12:06;potential multi
273985865;1208.02;PC;PC;spoc-s01-s39-b0A-PC;109.830.288.336.801;0.000044061966;08/07/2021;22/03/2022;25/03/2022 12:06;near 3:1 resonance with TOI 1208.01
30037565;1209.01;PC;PC;spoc;407.198.052.994.735;0.00022146213;26/08/2019;09/11/2021;13/11/2021 12:04;Crowded field. Potential multi. SPOC multisector detection. Epoch from qlp-s39-tois
33878688;1210.01;PC;FP;qlp;793.737.538;0.0023152;26/08/2019;01/02/2021;29/10/2021 00:00;Potential egress detected on nearby star with SG1 suggesting possible NEB but not high-enough SNR to be sure.
50312495;1211.01;PC;PC;spoc;181.663.638.352.852;0.00012048007;26/08/2019;15/07/2021;29/10/2021 00:00;
389924075;1212.01;PC;PC;spoc;105.585.089;0.021523;26/08/2019;26/08/2019;29/10/2021 00:00;low SNR
399144800;1213.01;PC;FP;spoc;27.214.103;0.003204;26/08/2019;26/08/2019;29/10/2021 00:00;Possible EB
451606970;1214.01;PC;PC;qlp;191.805.928;0.0002241;26/08/2019;26/08/2021;29/10/2021 00:00;potential multi
453260209;1215.01;PC;PC;spoc-s01-s39-b0A-PC;121.244.843.087.486;0.000010203518;26/08/2019;21/03/2022;22/03/2022 12:06;visual binary consisting of 2 M dwarfs
141527965;1216.01;PC;PC;spoc-s01-s39-b0A-PC;45.539.838.571.695;0.000046338322;26/08/2019;21/03/2022;25/03/2022 12:06;weak signal
248092710;1217.01;PC;PC;spoc-s01-s39-b0A-PC;414.856.124.503.181;0.00048378215;26/08/2019;21/03/2022;25/03/2022 12:06;
294781547;1218.01;PC;PC;spoc;137.736.661.526.299;0.000068205576;26/08/2019;09/11/2021;13/11/2021 12:04;Crowded field. Epoch is from qlp-s39-tois
294981566;1219.01;PC;PC;qlp;19.142.262;0.0000159;26/08/2019;05/11/2021;13/11/2021 12:04;Crowded field
349095149;1221.01;PC;PC;spoc-s01-s39-b0A-PC;916.829.980.034.742;0.0010166419;26/08/2019;21/03/2022;25/03/2022 12:06;Some centroid variation but not towards a particular star
374997123;1222.01;PC;PC;spoc;101.943.985.000.856;0.000047265807;26/08/2019;09/11/2021;13/11/2021 12:04;TFOP work in progress
382437043;1223.01;PC;PC;spoc-s01-s39-b0A-PC;146.432.449.385.087;0.00005759924;26/08/2019;21/03/2022;25/03/2022 12:06;Some centroid offset across sectors. TFOP work in progress.
299798795;1224.01;PC;PC;spoc-s01-s39-b0A-PC;41.782.736.433.066;0.000007756445;26/08/2019;21/03/2022;25/03/2022 12:06;other possible transit like events in the lightcurve
150428703;1225.01;PC;PC;spoc;138.967.874.319.912;0.00015406148;26/08/2019;09/11/2021;13/11/2021 12:04;SPOC multisector detection
150428703;1225.02;PC;PC;spoc-s01-s39-b0A-PC;812.127.446.821.999;0.000040668936;19/07/2021;21/03/2022;25/03/2022 12:06;potential multi
177115354;1226.01;PC;PC;spoc;392.880.345.668.607;0.000014257898;26/08/2019;05/11/2021;13/11/2021 12:04;low SNR L1 candidate from SPOC multisector
360156606;1227.01;PC;CP;spoc-s01-s39-b0A-PC;273.633.430.327.955;0.00019993087;26/08/2019;21/03/2022;25/03/2022 12:06;now have stellar radius
300038935;1228.01;PC;PC;spoc-s01-s39-b0A-PC;290.500.982.547.495;0.000088164656;26/08/2019;22/03/2022;25/03/2022 12:06;
140760434;1229.01;EB;APC;spoc;318.132.264.129.237;0.000040412702;26/08/2019;16/09/2021;29/10/2021 00:00;possible EB
287156968;1230.01;PC;CP;spoc-s01-s39-b0A-CP;250.566.859.872.997;0.00024538647;26/08/2019;08/12/2021;21/12/2021 12:05;verified planet candidate
447061717;1231.01;PC;CP;spoc;24.245.582.212.415;0.00003584256;26/08/2019;14/07/2021;12/01/2022 12:02;TOI-1231 b
364395234;1232.01;PC;PC;qlp;142.545.346;0.0000183;26/08/2019;10/11/2021;13/11/2021 12:04;
260647166;1233.01;CP;CP;spoc;14.178.442.038.471;0.0031045282;26/08/2019;09/07/2021;29/10/2021 00:00;HD 108236 d / TOI-1233.01
260647166;1233.02;CP;CP;spoc;195.932.130.129.826;0.0029706256;26/08/2019;09/07/2021;29/10/2021 00:00;HD 108236 e/TOI 1233.02
260647166;1233.03;CP;CP;spoc;620.298.679.220.384;0.0012035138;26/08/2019;09/07/2021;29/10/2021 00:00;HD 108236 c / TOI 1233.03
260647166;1233.04;PC;CP;spoc;3.795.304;0.000381;26/08/2019;26/08/2019;29/10/2021 00:00;
90504905;1234.01;PC;PC;spoc;226.453.861.145.203;0.0010603992;17/10/2019;17/10/2019;29/10/2021 00:00;Period may be at another multiple
103633434;1235.01;CP;CP;qlp;34.446.778;0.0000167;17/10/2019;23/11/2021;07/12/2021 12:08;TOI-1235 b
120757718;1236.01;KP;KP;spoc-s14-s41-b0A-KP;303.006.777.803.774;0.0000006884186;17/10/2019;15/02/2022;02/03/2022 12:06;TrES-1 b
120960812;1237.01;KP;KP;qlp;12.720.565;0.0001688;17/10/2019;23/11/2021;07/12/2021 12:08;Kepler-25 c
153951307;1238.01;PC;PC;qlp-s41-tois;32.947.543;0.0000144;17/10/2019;15/02/2022;02/03/2022 12:06;potential multi
153951307;1238.02;PC;PC;spoc;0.764601014988161;0.00006419094;15/11/2019;15/11/2019;29/10/2021 00:00;possible L1 candidate in multi system
154716798;1239.01;PC;CP;spoc-s14-s41-b0A-CP;126.397.424.343.106;0.000033992153;17/10/2019;07/03/2022;07/03/2022 00:00;TESS validated planet
158170594;1240.01;KP;KP;spoc-s14-s41-b0A-KP;172.085.752.644.932;0.0000034653046;17/10/2019;15/02/2022;02/03/2022 12:06;Kepler-412 b
159107668;1241.01;PC;PC;spoc-s14-s41-b0A-PC;478.025.969.477.922;0.000016466798;17/10/2019;15/02/2022;02/03/2022 12:06;matched to KOI 5.01 (Kepler PC)
198212955;1242.01;PC;PC;qlp-s41-tois;0.3814851;0.000001;17/10/2019;15/02/2022;02/03/2022 12:06;Possible L1 candidate
219698776;1243.01;PC;PC;spoc-s14-s41-b0A-PC;465.952.203.349.167;0.000014528793;17/10/2019;15/02/2022;02/03/2022 12:06;potential L1 candidate
